"";"species";"g";"ntraits";"d";"pop";"dims";"ndims";"traitgroups";"emean";"emin";"emax";"cmean";"div";"edelta";"cdelta";"theta"
"1";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";6;"Lobelia siphilitica: Caruso et al 2003 field";"CERA";"coun+line";2;"flo";1,07883405207783;0,01308417628497;4,64979600049391;0,136530972821206;21,9635651959431;2,95236403912091;0,513935974932862;41,5693868382823
"2";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";6;"Lobelia siphilitica: Caruso et al 2003 field";"Krumm";"coun+line";2;"flo";1,07883405207783;0,01308417628497;4,64979600049391;0,136530972821206;41,0377687467289;3,61147931277614;0,490552161017894;31,1995120215104
"3";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";6;"Lobelia siphilitica: Caruso et al 2003 field";"Reichelt";"coun+line";2;"flo";1,07883405207783;0,01308417628497;4,64979600049391;0,136530972821206;31,4365292598065;2,81153061042644;0,601354037309756;43,8204802530672
"4";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"CD1";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;9,84560532744929;4,35139177289466;2,59248100193186;13,889623082444
"5";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"CD2";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;11,6951975696539;3,32814501072816;1,23011582802291;33,9791188587669
"6";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"CERA";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;15,5072053979577;4,06746065964286;2,08845564493454;21,5567198085645
"7";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"H2";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;15,3054007831042;3,3245594590244;1,27697732871982;34,6588167234153
"8";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"M1";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;13,9103228717804;3,24605994237239;1,24433108776794;36,0909586991562
"9";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"O";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;23,4129302047976;2,53266908692658;0,873623943043435;46,4908837650492
"10";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"PV1";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;15,5977378405898;1,57742971906506;0,603254109008821;60,0772661802633
"11";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"RH";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;21,8870816807739;1,10705029701034;0,691819868802;72,2338849365599
"12";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"Wa";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;21,3568926741751;2,41676953359398;0,842528988672996;48,3441417874261
"13";"Lobelia_siphilitica";"Lobelia siphilitica: CERA";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"Y";"coun+line";2;"flo";1,25687948298448;0,182561873208328;4,59301342786284;0,417550035764215;18,5479443566276;0,841662878746119;0,554012482338599;78,3955767549925
"14";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";6;"Lobelia siphilitica: Caruso et al 2003 field";"CERA";"coun+line";2;"flo";1,55001564139243;0,0654838237619336;6,15726951344138;0,394028558497066;20,2502946857193;4,47148641072803;1,70022878762976;36,1131962292475
"15";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";6;"Lobelia siphilitica: Caruso et al 2003 field";"Krumm";"coun+line";2;"flo";1,55001564139243;0,0654838237619336;6,15726951344138;0,394028558497066;41,19268160446;5,18072056899611;2,27598776533865;26,5804805879525
"16";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";6;"Lobelia siphilitica: Caruso et al 2003 field";"Reichelt";"coun+line";2;"flo";1,55001564139243;0,0654838237619336;6,15726951344138;0,394028558497066;29,2947937280154;4,2546741664548;1,82384331645607;39,4135583180098
"17";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"CD1";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;8,64523613406643;5,97642239831825;4,2902442010768;10,0914207174113
"18";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"CD2";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;8,68703881370401;5,34437207018335;3,00554334909183;23,5921278309966
"19";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"CERA";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;13,6500518236453;5,68842107903025;3,12384329883828;17,2763629787384
"20";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"H2";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;12,4800971737877;5,07236126388252;2,18671637818853;27,9080373474369
"21";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"M1";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;11,406686157393;4,88879119936623;1,6622442332397;29,9005478557743
"22";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"O";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;19,9873392593956;3,86947288771894;1,15733724448902;42,544187421291
"23";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"PV1";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;12,7052945667333;2,61069313539418;0,933707819949814;57,3413359439465
"24";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"RH";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;19,0036268071915;1,91017870941186;0,964269251701373;71,7256518536527
"25";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"Wa";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;17,778078118039;3,69064014520767;1,00535952201979;44,2847156790483
"26";"Lobelia_siphilitica";"Lobelia siphilitica: Krumm";5;"Lobelia siphilitica: Caruso 2012 greenhouse";"Y";"coun+line";2;"flo";1,81423534833167;0,264421485131365;6,14619642840186;0,660890478811609;15,3196458757994;1,44172866439203;0,698233808962487;79,1608805629477
"27";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QCA2";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;10,2563952871718;26,5783837176235;15,8316213933411;9,19493910844374
"28";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QLL3";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;18,143328406696;26,969593504795;14,8630340944266;5,9013628445814
"29";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QMT1";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;9,84696340521226;27,1158306830954;17,3421707223553;4,06816866075567
"30";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QOR1";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;3,04296596608738;24,8557815933595;7,29359037509555;17,5540499595537
"31";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QBED1";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;8,57769650159228;9,57928862262893;0,211087921193403;53,835177584691
"32";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QBED2";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;6,34285426539579;0,50185312918368;0,150636020830477;84,0104923358371
"33";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QLL1";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;11,9071948976775;18,6261444411387;0,434826701191737;34,3419158744878
"34";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QLL3";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;11,1401129976823;15,136924304029;0,338329552359171;42,0314063435083
"35";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QRL1";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;12,2675236871927;24,2757055076977;1,24607369359694;19,3550031161746
"36";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QRL2";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;6,96838826170101;11,309676547111;0,239798456850516;50,0960528532175
"37";"Aquilegia_canadensis";"Aquilegia canadensis: QFP1";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QTUR";"line";1;"flo";9,44152860652545;0,137952179906761;27,2503053438889;0,640992599878476;11,425334476092;17,0829804767758;0,428785854662399;37,8810527249266
"38";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QCA2";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;26,8875399894683;11,7926523943728;10,1751719953085;5,03405750131337
"39";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QFP1";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;16,6302392175507;11,8614644428152;10,3909524960115;2,28046155158775
"40";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QMT1";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;26,1915030879557;11,8621798159199;10,5929985632202;2,24227952611363
"41";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Herlihy and Eckert 2007 field";"QOR1";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;19,4486461795728;11,8450999617179;10,8167051513689;3,1730768044411
"42";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QBED1";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;18,5283298315093;9,86532627671301;0,718937944308282;24,4638460093392
"43";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QBED2";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;21,62391282072;10,6655081436779;1,15527520595384;18,7592538738207
"44";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QLL1";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;15,2544358903472;8,96227356580858;0,510296545229128;29,8983976962814
"45";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QLL3";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;17,6295923778889;9,53075983523203;0,643427812163917;26,5865212756698
"46";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QRL1";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;12,1330378560703;9,22049071223818;0,566359885384999;28,4293824214092
"47";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QRL2";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;17,6418546764053;10,784495273483;1,25644142972617;17,7801453024009
"48";"Aquilegia_canadensis";"Aquilegia canadensis: QLL3";3;"Aquilegia canadensis: Bartkowska et al. 2018 field";"QTUR";"line";1;"flo";4,17939468086101;0,129106830860361;11,8800654561414;0,497282303002381;27,1724764356943;11,3552496891933;2,38303263276218;12,206124546057
"49";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"C_+_1_2";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;9,53593018061429;0,773839742031401;0,262024566734032;61,7367163367515
"50";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"C_+_I_1";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;19,3776554130432;1,01884467104369;0,295540009826889;59,7552359400715
"51";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"C_+_I_3";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;22,1862841610415;0,826010615596084;0,225349132356172;66,0614584088197
"52";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"I_only_1";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;30,4753170812941;1,22909061916501;0,462011941048306;50,5027463280079
"53";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"I_only_2";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;18,8625524848841;0,666027963069934;0,240085882239844;81,320341594171
"54";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"I_only_3";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;20,5460400674528;0,623803724815441;0,18512520403141;78,2732166343769
"55";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Caruso 2000 field";"I_only_4";"line+mass+rati";3;"flo";0,851948972762975;0,0704301135373316;2,06685516906722;0,319126612766641;17,4991760317485;1,41751786821954;0,503217263395578;39,5444393790264
"56";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Caruso 2001 field";"NP1";"line+mass";2;"flo";0,807043074795079;0,0991634754091727;2,06336111425085;0,292927867902658;32,1247420121947;0,621542997553136;0,134397877452898;59,0433452065057
"57";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Caruso 2001 field";"NP2";"line+mass";2;"flo";0,807043074795079;0,0991634754091727;2,06336111425085;0,292927867902658;34,0898543930984;0,754200482788172;0,14908214646602;54,8853042142429
"58";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Caruso 2001 field";"NP3";"line+mass";2;"flo";0,807043074795079;0,0991634754091727;2,06336111425085;0,292927867902658;40,368791308958;1,18737175898763;0,213202310227525;41,9636918182029
"59";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Caruso 2001 field";"PEN1";"line+mass";2;"flo";0,807043074795079;0,0991634754091727;2,06336111425085;0,292927867902658;37,8875503373546;1,2338642420174;0,220878189626648;40,5402647139822
"60";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Caruso 2001 field";"PEN2";"line+mass";2;"flo";0,807043074795079;0,0991634754091727;2,06336111425085;0,292927867902658;32,1148564259856;0,807918060091586;0,151250462070192;53,0880853875656
"61";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Campbell et al 2018 field";"K_2015_2016";"line";1;"flo";0,163136292336516;0,0120967001774591;0,333141283417909;0,0598147647799855;7,85391720955287;0,145934814462679;0,0586676335430381;70,9533771133095
"62";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";3;"Ipomopsis aggregata: Campbell et al 2018 field";"L_2015_2016";"line";1;"flo";0,163136292336516;0,0120967001774591;0,333141283417909;0,0598147647799855;4,89698456971682;0,244866534446916;0,143091972059037;41,9320571335635
"63";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Campbell unpublished 2019 field";"Maxfield";"line+mass";2;"flo";0,63597179450631;0,0092289117036314;2,06346765002911;0,0686872437306165;1,76262696696501;0,188967388799262;0,12873809791222;81,402152015522
"64";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Campbell unpublished 2019 field";"Poverty_Gulch_L";"line+mass";2;"flo";0,63597179450631;0,0092289117036314;2,06346765002911;0,0686872437306165;7,24174343267705;0,751848101086414;0,236071832345913;57,1974848586945
"65";"Ipomopsis_aggregata";"Ipomopsis aggregata: Vera Falls";4;"Ipomopsis aggregata: Campbell unpublished 2019 field";"Vera_Falls";"line+mass";2;"flo";0,63597179450631;0,0092289117036314;2,06346765002911;0,0686872437306165;7,05097272907316;0,665549901122949;0,187416693317046;59,3031007793602
"66";"Brassica_cretica";"Brassica cretica: Go";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ma";"coun+line+rati";3;"flo+lif+veg";1,5080725361884;0,0318101534122785;5,20358380952117;0,198818753343545;37,1818200907855;2,03493698600657;0,478554764206023;74,3540853113524
"67";"Brassica_cretica";"Brassica cretica: Go";7;"Brassica cretica: Widen et al 2002 greenhouse";"Mk";"coun+line+rati";3;"flo+lif+veg";1,5080725361884;0,0318101534122785;5,20358380952117;0,198818753343545;25,0404046466347;2,33467626185938;0,0740749830386429;49,5244414465937
"68";"Brassica_cretica";"Brassica cretica: Go";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ro";"coun+line+rati";3;"flo+lif+veg";1,5080725361884;0,0318101534122785;5,20358380952117;0,198818753343545;19,3498104723988;2,33328197611893;0,898536844520804;67,8318459633747
"69";"Brassica_cretica";"Brassica cretica: Go";7;"Brassica cretica: Widen et al 2002 greenhouse";"To";"coun+line+rati";3;"flo+lif+veg";1,5080725361884;0,0318101534122785;5,20358380952117;0,198818753343545;23,9216867186492;4,00938620968066;0,303532109435822;30,6438569260477
"70";"Brassica_cretica";"Brassica cretica: Ma";7;"Brassica cretica: Widen et al 2002 greenhouse";"Go";"coun+line+rati";3;"flo+lif+veg";5,836713326978;0,0480706054297149;20,0392731610668;0,519863832928926;47,9281552456244;12,1414642752358;3,5879736607953;59,1997988825995
"71";"Brassica_cretica";"Brassica cretica: Ma";7;"Brassica cretica: Widen et al 2002 greenhouse";"Mk";"coun+line+rati";3;"flo+lif+veg";5,836713326978;0,0480706054297149;20,0392731610668;0,519863832928926;36,8545156478253;15,4286475193148;7,83036056875594;41,7218995023342
"72";"Brassica_cretica";"Brassica cretica: Ma";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ro";"coun+line+rati";3;"flo+lif+veg";5,836713326978;0,0480706054297149;20,0392731610668;0,519863832928926;33,6103524045103;14,8763357715064;7,60860364526916;41,0181151737052
"73";"Brassica_cretica";"Brassica cretica: Ma";7;"Brassica cretica: Widen et al 2002 greenhouse";"To";"coun+line+rati";3;"flo+lif+veg";5,836713326978;0,0480706054297149;20,0392731610668;0,519863832928926;52,8949573746047;15,2353377937237;1,99678333625627;37,1081353939021
"74";"Brassica_cretica";"Brassica cretica: Mk";7;"Brassica cretica: Widen et al 2002 greenhouse";"Go";"coun+line+rati";3;"flo+lif+veg";6,45301193675594;0,185331063415553;25,0267607882364;0,739217383126372;32,539811893437;5,00131492343827;1,48080753360348;68,519463481499
"75";"Brassica_cretica";"Brassica cretica: Mk";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ma";"coun+line+rati";3;"flo+lif+veg";6,45301193675594;0,185331063415553;25,0267607882364;0,739217383126372;45,7077014038537;10,0456875272813;3,31612495330109;69,2026020717837
"76";"Brassica_cretica";"Brassica cretica: Mk";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ro";"coun+line+rati";3;"flo+lif+veg";6,45301193675594;0,185331063415553;25,0267607882364;0,739217383126372;26,6169087443948;2,32767035940798;0,957154518016611;79,8075990146074
"77";"Brassica_cretica";"Brassica cretica: Mk";7;"Brassica cretica: Widen et al 2002 greenhouse";"To";"coun+line+rati";3;"flo+lif+veg";6,45301193675594;0,185331063415553;25,0267607882364;0,739217383126372;26,9247290618795;4,7187629590155;1,42269495130966;76,0952229548893
"78";"Brassica_cretica";"Brassica cretica: Ro";7;"Brassica cretica: Widen et al 2002 greenhouse";"Go";"coun+line+rati";3;"flo+lif+veg";3,63987362773347;0,0667507630778774;12,6795387547537;0,480242548411491;21,4526419990823;10,0378788761453;3,7399444439029;31,6717438192894
"79";"Brassica_cretica";"Brassica cretica: Ro";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ma";"coun+line+rati";3;"flo+lif+veg";3,63987362773347;0,0667507630778774;12,6795387547537;0,480242548411491;34,0184442342646;3,12880765355635;0,69251644529315;87,1633686167396
"80";"Brassica_cretica";"Brassica cretica: Ro";7;"Brassica cretica: Widen et al 2002 greenhouse";"Mk";"coun+line+rati";3;"flo+lif+veg";3,63987362773347;0,0667507630778774;12,6795387547537;0,480242548411491;22,1900804463268;3,77960766071915;0,795010929325658;64,7042695607633
"81";"Brassica_cretica";"Brassica cretica: Ro";7;"Brassica cretica: Widen et al 2002 greenhouse";"To";"coun+line+rati";3;"flo+lif+veg";3,63987362773347;0,0667507630778774;12,6795387547537;0,480242548411491;18,7909093150983;2,79273469940905;0,329122895629635;78,6861311303918
"82";"Brassica_cretica";"Brassica cretica: To";7;"Brassica cretica: Widen et al 2002 greenhouse";"Go";"coun+line+rati";3;"flo+lif+veg";4,96674578621878;0,212179601556811;22,1475404381237;0,960727611725768;20,6710513225674;12,7831422695117;4,03419893465989;45,5215721989788
"83";"Brassica_cretica";"Brassica cretica: To";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ma";"coun+line+rati";3;"flo+lif+veg";4,96674578621878;0,212179601556811;22,1475404381237;0,960727611725768;55,7661400112992;5,33501650425155;2,34840371520272;70,2336768877336
"84";"Brassica_cretica";"Brassica cretica: To";7;"Brassica cretica: Widen et al 2002 greenhouse";"Mk";"coun+line+rati";3;"flo+lif+veg";4,96674578621878;0,212179601556811;22,1475404381237;0,960727611725768;29,5793100995696;2,03599144442598;0,866867735786696;78,7368958635865
"85";"Brassica_cretica";"Brassica cretica: To";7;"Brassica cretica: Widen et al 2002 greenhouse";"Ro";"coun+line+rati";3;"flo+lif+veg";4,96674578621878;0,212179601556811;22,1475404381237;0,960727611725768;17,8192923989345;3,54992150012037;1,70196511575691;84,418814886367
"86";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A10";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;6,6573610275956;0,485692290915099;0,480392997977295;4,4132623249511
"87";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A11";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;24,5019019529829;0,4452957780259;0,424438505080333;27,4440246469012
"88";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A12";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;14,6838851747562;0,480976435181086;0,468191449149718;8,90516386711463
"89";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A13";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;11,6455535170171;0,418530099070317;0,386951655538498;35,4599357989362
"90";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A4";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;17,8575479792039;0,376210520212704;0,283376959437169;37,6724836562466
"91";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A5";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;16,9732921520193;0,383094244120494;0,336651850790921;43,7388697690006
"92";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A6";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;15,107073610519;0,387724808843435;0,348904618845979;43,5220382563609
"93";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A7";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;15,7476534786335;0,435632718089901;0,406665759615865;30,1068436774462
"94";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A8";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;6,43306470883904;0,448569177712754;0,400306981246275;22,8535653701435
"95";"Turnera_ulmifolia";"Turnera ulmifolia: A20";3;"Turnera ulmifolia: Barrett and Shore 1987 greenhouse";"A9";"line";1;"flo";0,304114163056893;0,135629965523597;0,487777239181495;0,271245662465775;20,4497169350009;0,396336395611442;0,293425177175616;31,066601418505
"96";"Clarkia_dudleyana";"Clarkia dudleyana: Tanbark Flats (124)";4;"Clarkia dudleyana: Podolsky et al. 1997 greenhouse";"118";"line";1;"flo";0,821919091183275;0,354232881488297;1,96558296793888;0,580859072205834;3,72826283009645;0,662011671954799;0,55415954113983;71,9344750606369
"97";"Clarkia_dudleyana";"Clarkia dudleyana: Tanbark Flats (124)";4;"Clarkia dudleyana: Podolsky et al. 1997 greenhouse";"119";"line";1;"flo";0,821919091183275;0,354232881488297;1,96558296793888;0,580859072205834;7,32191075909391;1,80263439229317;1,35147940409615;18,5853574124355
